Facility Id	Facility Name	City	State	Zip Code	Address	Latitude	Longitude	Total reported direct emissions	CO2 emissions (non-biogenic) 	Methane (CH4) emissions 	Nitrous Oxide (N2O) emissions 	Stationary Combustion	Electricity Generation
1009775	KH Plantation South Gas Treating Facility Coushatta, LA	Coushatta	LA	71019	171 Yearwood Rd	32.194063	-93.486667	41182.284	19392.7	21779.75	9.834	17395.784	0.0
1009776	KH Plantation West Gas Treating Facility Coushatta, LA	Coushatta	LA	71019	170 Yearwood Rd	31.9955781	-93.2986106	47274.566	23647.8	23614.25	12.516	22486.916	0.0
1001268	KIAC Cogeneration	JAMAICA	NY	11430	JFK AIRPORT BUILDING 49	40.6417	-73.7778	339573.784	339217.7	160.0	196.084	0.0	339573.784
1004037	KIEFER LANDFILL	SLOUGHHOUSE	CA	95683	12701 KIEFER BLVD	38.51639	-121.19724	212258.708	0.0	212245.0	13.708	19.708	0.0
1002011	KIMBERLY CLARK CORPORATION	BEECH ISLAND	SC	29842	246 OLD JACKSON HIGHWAY	33.416151	-81.896431	134258.37	134029.8	90.0	138.57	134258.37	0.0
1000869	KIMBERLY CLARK PA LLC/CHESTER OPR	Chester	PA	19013	One Avenue of the States	39.8439	-75.3575	557920.502	555512.8	843.5	1564.202	557920.502	0.0
1002185	KIMBERLY CLARK WORLDWIDE INCORPORATED	FULLERTON	CA	92831	2001 EAST ORANGETHORPE AVENUE	33.85964	-117.89692	65837.352	65769.4	31.0	36.952	65837.352	0.0
1002013	KIMBERLY-CLARK CORP	MARINETTE	WI	54143	3120 RIVERSIDE AVE	45.10477	-87.64984	41578.344	41535.6	19.5	23.244	41578.344	0.0
1006061	KIMBERLY-CLARK CORP OWENSBORO OPERATIONS	OWENSBORO	KY	42301	601 INNOVATIVE WAY	37.82256	-87.30449	90407.76	90314.6	42.5	50.66	90407.76	0.0
1006052	KIMBERLY-CLARK CORP-JENKS FAC	JENKS	OK	74037	13219 South Kimberly-Clark Place	35.96853	-95.930915	103817.86	103711.0	48.75	58.11	103817.86	0.0
1002179	KIMBERLY-CLARK CORP.	LOUDON	TN	37774	5600 KIMBERLY WAY	35.77167	-84.33065	75163.616	75085.8	35.5	42.316	75163.616	0.0
1002187	KIMBERLY-CLARK TISSUE COMPANY	MOBILE	AL	36610	200 BAY BRIDGE ROAD	30.736194	-88.048535	53495.248	53439.9	25.25	30.098	53495.248	0.0
1006065	KIMBERLY-CLARK TISSUE MILL	NEW MILFORD	CT	6776	58 PICKETT DISTRICT RD	41.5567	-73.4102	150557.332	150401.7	71.0	84.632	150557.332	0.0
1007971	KING AMERICA FINISHING, INC.	Sylvania	GA	30467	1351 Scarboro Highway	32.604571	-81.740261	37888.452	37848.4	18.0	22.052	37888.452	0.0
1006300	KING AND QUEEN LANDFILL	LITTLE PLYMOUTH	VA	23091	1000 IRIS RD	37.6673	-76.7675	171899.85	6.1	171893.75	0.0	6.1	0.0
1007822	KING CNTY SOLID WST CEDAR HILLS LANDFILL	MAPLE VALLEY	WA	98038	16645 228TH AVENUE SE	47.462625	-122.046025	2536.698	144.9	2391.5	0.298	145.198	0.0
1007674	KING GEORGE LANDFILL INC - WM	KING GEORGE	VA	22485	10376 BULLOCK DRIVE	38.277541	-77.314301	248634.428	161.5	248194.0	278.928	559.178	0.0
1000643	KINGMAN MUNICIPAL POWER PLANT	KINGMAN	KS	67068	405 W SHERMAN AVE	37.642012	-98.117502	1850.794	1849.4	0.5	0.894	1850.794	0.0
1009136	KINGSLAND LANDFILL	NORTH ARLINGTON	NJ	7031	100 DISPOSAL ROAD	40.79239	-74.11726	16680.75	0.0	16680.75	0.0	0.0	0.0
1004741	KINSLEY\S LANDFILL	SEWELL	NJ	8080	2025 DELSEA DRIVE	39.79168	-75.11149	10077.068	10.1	10054.75	12.218	27.568	0.0
1002802	KLEEN ENERGY SYSTEMS POWER PLANT	MIDDLETOWN	CT	6457	1349 RIVER RD	41.5526	-72.597	1294758.388	1293373.5	615.75	769.138	1232.796	1293525.592
1004109	KM Tejas Fandango Plant, TX	ZAPATA	TX	78076		27.03278	-98.96777	61147.928	59624.7	1512.5	10.728	18981.128	0.0
1008430	KMBP Brooks County Station, TX	Falfurrias	TX	78355		27.0394	-98.1672	22573.476	19809.2	2753.25	11.026	19825.676	0.0
1005467	KMCO, LLC	CROSBY	TX	77532	16503 RAMSEY RD.	29.9222	-95.0544	39171.252	39130.7	18.5	22.052	39171.252	0.0
1005523	KMTEX, LLC	PORT ARTHUR	TX	77641	2450 S. GULFWAY DR.	29.829276	-93.966729	34243.372	34208.3	16.0	19.072	34243.372	0.0
1003897	KMTP Station 552 Kennedy, TX	Kenedy	TX	78119	3182 County Rd 129	28.65171	-97.90018	59023.28	58468.5	522.0	32.78	58527.88	0.0
1002923	KMTP Station 553 Katy, TX	KATY	TX	77493	3389-B SCHLIPF RD	29.825359	-95.873304	48521.228	45854.6	2641.0	25.628	45898.328	0.0
1008429	KMTP Station 555 Goodrich, TX	Goodrich	TX	77335	1165 FM 2665	30.597189	-94.926715	36363.916	22377.4	13974.0	12.516	22384.216	0.0
1003452	KMTP Station 581 Markham, TX	Bay City	TX	77414	7197 FM 1468 N	28.99565	-96.15619	34231.386	3572.8	30656.5	2.086	3528.736	0.0
1005919	KNAUF INSULATION GmbH	LANETT	AL	36863	HUGULEY INDUSTRIAL PARK 3502 43RD STREET SOUTH WES	32.836519	-85.215733	39623.284	39591.5	14.5	17.284	30886.684	0.0
1002636	KNAUF Insulation GMBH	SHELBYVILLE	IN	46176	1 Knauf Drive	39.534287	-85.771835	72836.472	72774.0	28.5	33.972	60779.572	0.0
1003232	KNOTT PIT LANDFILL	BEND	OR	97702	61050 SE 27TH ST	44.01209	-121.2544	67266.25	0.0	67266.25	0.0	0.0	0.0
1002407	KOCH FERITLIZER ENID LLC ENID NITROGEN PLT	ENID	OK	73701	1619 SOUTH 78TH	36.3791	-97.7613	1593076.572	1592109.6	337.0	629.972	715900.604	0.0
1006575	KOCH FERTILIZER BEATRICE, LLC	BEATRICE	NE	68310	21178 SOUTHWEST 89TH ROAD	40.319088	-96.8414	561958.914	561649.2	95.75	213.964	203411.384	0.0
1006037	KOCH FERTILIZER DODGE CITY, LLC	DODGE CITY	KS	67801	11559 U.S. HIGHWAY 50	37.777013	-99.929746	531950.95	526251.0	105.0	5594.95	223315.26	0.0
1007997	KOSMOS CEMENT CO	LOUISVILLE	KY	40272	15301 DIXIE HIGHWAY	38.034696	-85.90601	972760.554	971173.9	581.5	1005.154	11940.256	0.0
1002144	KRAFT FOODS Group, INC	MADISON	WI	53704	910 MAYER AVE	43.11003	-89.35533	19278.828	19259.1	9.0	10.728	19278.828	0.0
1002142	KRAFT HEINZ FOOD COMPANY	WOBURN	MA	1801	1 HILL STREET	42.477336	-71.115135	33096.328	33062.9	15.25	18.178	33096.328	0.0
1006018	KRAFT HEINZ FOOD COMPANY	ONTARIO	OR	97914	175 NORTHEAST 6TH AVENUE	44.033053	-116.957188	49591.064	49540.1	23.25	27.714	49591.064	0.0
1005866	KRATON CHEMICAL, LLC	DOVER	OH	44622	875 HARGER STREET	40.50632	-81.4743	29262.04	29231.9	13.75	16.39	29262.04	0.0
1000032	KRATON POLYMERS U S LLC	BELPRE	OH	45714	2419 State Route 618	39.281072	-81.637901	334390.762	332309.4	764.5	1316.862	334390.762	0.0
1005431	KRIPPLE KREEK GAS PLANT	BOWIE	TX	76230	1988 BRIAR CREEK RD	33.52957	-97.87651	247095.37	238439.3	8592.0	64.07	113201.424	0.0
1011252	KTG (USA) Inc.	Memphis	TN	38107	400 Mahannah Ave	35.18367	-90.04412	69675.388	69603.6	32.75	39.038	69675.388	0.0
1003449	KaMin LLC-Macon	MACON	GA	31217	822 HUBER ROAD	32.70076	-83.55474	25045.556	25019.8	11.75	14.006	25045.556	0.0
1003527	KaMin LLC-Sandersville Plant	SANDERSVILLE	GA	31082	530 BECK BLVD	32.969167	-82.821944	20798.572	20777.2	9.75	11.622	20798.572	0.0
1002056	Kaiser Aluminum Washington	Spokane Valley	WA	99216	15000 E Euclid Ave	47.687074	-117.212673	114923.968	114805.6	54.0	64.368	114923.968	0.0
1001313	Kalamazoo River Generating Station	COMSTOCK	MI	49041	6900 EAST MICHIGAN AVE	42.2797	-85.4922	2105.192	2103.0	1.0	1.192	0.0	2105.192
1000182	Kalkaska Ct Project #1	KALKASKA	MI	49646	1750 PROUGH ROAD SW	44.6889	-85.2019	12498.504	12485.9	5.75	6.854	523.248	11975.256
1000975	Kammer	CAPTINA	WV	26041	WVA STATE ROUTE 2	39.8464	-80.8189	963148.312	955598.0	2761.75	4788.562	80.098	963068.214
1000968	Kanawha River	GLASGOW	WV	25086	U S ROUTE 60	38.2056	-81.4211	1519258.254	1507347.8	4356.75	7553.704	16.5	1519241.754
1001595	Kapaa and Kalaheo Sanitary Landfills	Kailua	HI	96734	913 Kalanianaole Hwy	21.393028	-157.749676	44893.25	0.0	44893.25	0.0	0.0	0.0
1001584	Kaw	KANSAS CITY	KS	66105	2015 KANSAS AVE	39.0864	-94.6514	51.8	51.8	0.0	0.0	51.8	0.0
1010618	Kayser Compressor Station	Clinton	OK	73601	E1100 Road	35.4707587	-98.9907938	25555.104	25528.8	12.0	14.304	25555.104	0.0
1010601	Kearney Area solid Waste Agency	Kearney	NE	68845	6711 W. 56th St.	40.728537	-99.166155	19652.25	0.0	19652.25	0.0	0.0	0.0
1000747	Kearny Generating Station	KEARNY	NJ	7032	HACKENSACK AVE	40.7375	-74.1	317445.792	317098.4	152.5	194.892	0.0	317445.792
1011381	Kearny MSLA : 1-D Landfill	Kearny	NJ	7032	1500 Harrison Avenue	40.74986	-74.133565	196234.5	0.0	196234.5	0.0	0.0	0.0
1004837	Keatchie Gas Plant	Keatchie	LA	71046	317 Marshall Road	32.136622	-93.92665	42355.596	37498.8	4848.75	8.046	14578.896	0.0
1000216	Kekaha Landfill	Kekaha	HI	96752	6900D Kaumualii Highway	21.975454	-159.73786	67101.398	105.6	66995.5	0.298	105.898	0.0
1005861	Kemp Compressor Station	Weatherford	TX	76087		32.80785	-97.671328	48017.22	47967.9	22.5	26.82	48017.22	0.0
1001179	Kemper County	DE KALB	MS	39328	221 MARK COBB RD	32.7976	-88.6057	61920.223	61853.0	29.675	37.548	0.8	61919.423
1000657	Kendall Green Energy	CAMBRIDGE	MA	2142	265 FIRST ST	42.3633	-71.0792	765369.816	764583.6	356.5	429.716	2706.706	762663.11
1011012	Kenedy Gas Plant	Kenedy	TX	78119		28.7516	-98.0138	108838.26	75242.5	33560.0	35.76	63960.46	0.0
1005234	Kennecott Utah Copper, LLC	South Jordan	UT	84095	4700 Daybreak Parkway	40.54717	-112.00316	770441.4	745226.6	22428.5	2786.3	748252.9	0.0
1008830	Kenova NGL Extraction Facility	Kenova	WV	25530	50 Big Sandy River Road	38.31304	-82.57001	16347.048	13837.8	2501.5	7.748	12060.004	0.0
1008263	Kentucky Electric Steel Company	Ashland	KY	41102	2704 S BIG RUN RD 	38.36882	-82.76125	20163.224	20142.4	9.5	11.324	20163.224	0.0
1004186	Kern River	Bakersfield	CA	93308	1546 China Grade Loop	35.4518	-118.9851	1038851.64	1037780.3	488.75	582.59	1038851.64	0.0
1004001	Kern River Cogeneration Facility	BAKERSFIELD	CA	93308	1546 SW China Grade Loop	35.4518	-118.9851	488628.36	488124.2	230.0	274.16	488628.36	0.0
1000365	Kersey Valley MSW Landfill	High Point	NC	27261	3940 E. Kivett Drive	35.95722	-79.93335	99658.0	0.0	99658.0	0.0	0.0	0.0
1003410	Key City/Wilmarth Plant	Mankato	MN	56001	800 Summit Avenue	44.196163	-94.003383	80994.228	76958.7	1573.75	2461.778	80994.228	0.0
1006807	Key Road Landfill	Atlanta	GA	30316	1500 Key Road S.E.	33.700043	-84.333015	24857.0	0.0	24857.0	0.0	0.0	0.0
1000883	Keystone	SHELOCTA	PA	15774	313 KEYSTONE DRIVE	40.6604	-79.3411	10548202.806	10463761.4	30884.25	53557.156	5579.358	10542623.448
1005181	Keystone Gas Plant	Kermit	TX	79745		31.946927	-103.043207	149137.976	118107.6	30848.0	182.376	78509.404	0.0
1011111	KiOR Columbus, LLC	Columbus	MS	39701	600 Industrial Park Access Road	33.496661	-88.436927	3114.788	3111.5	1.5	1.788	3114.788	0.0
1011199	Kia Motors Manufacturing Georgia, Inc.	West Point	GA	31833	7777 Kia Parkway	32.9159	-85.11761	26900.248	26872.3	12.75	15.198	26900.248	0.0
1011437	Kilgore Compressor Station	Carroll	OH	43112		40.4569	-81.0236	53599.248	53543.9	25.25	30.098	53599.248	0.0
1001010	Killen Station	MANCHESTER	OH	45144	14869 US 52	38.6903	-83.4803	3889711.322	3858520.4	11407.0	19783.922	2486.06	3887225.262
1004399	Kimble Sanitary Landfill	Dover	OH	44622	3596 SR 39 NW	40.50059	-81.52446	288428.0	0.0	288428.0	0.0	0.0	0.0
1001520	Kincaid Generation, LLC	KINCAID	IL	62540	4 MILES WEST OF KINCAID on RT 104	39.5906	-89.4964	6261985.356	6211557.4	18446.0	31981.956	248.7	6261736.656
1004709	Kinder Morgan Altamont LLC Altamont Gas Plant, Altamont, UT	ALTAMONT	UT	84001	17790 WEST 3750 NORTH	40.35932	-110.28605	46867.468	44634.8	2213.0	19.668	30543.436	0.0
1002521	King Ranch Gas Plant	Kingsville	TX	78375		27.4656	-98.0576	82228.528	32688.6	49521.75	18.178	31039.032	0.0
1001944	King Salmon Platform	Anchorage	AK	99503		60.86483945	-151.6081039	72564.232	68619.2	3882.75	62.282	63675.558	0.0
1011716	Kings Waste and Recycling Authority	Hanford	CA	93230	7803 Hanford-Armona Road	36.3135	-119.597306	12392.25	0.0	12392.25	0.0	0.0	0.0
1003016	Kingsburg Cogeneration Facility	Kingsburg	CA	93631	11765 Mountain View Road	36.546786	-119.579404	40987.348	40945.7	19.0	22.648	0.0	40987.348
1005871	Kingston	KINGSTON	TN	37763	SWAN POND RD	35.8992	-84.5194	5582620.686	5538378.5	16183.4	28058.786	0.0	5582620.686
1007209	Kinmundy Power Plant	PATOKA	IL	62875	2816 KINOKA ROAD	38.7619	-89.0128	2732.292	2730.1	1.0	1.192	789.048	1943.244
1007817	Kirby Canyon Recycling & Disposal Facility	Morgan Hill	CA	95037	910 Coyote Creek Golf Drive 	37.184174	-121.668625	78495.0	0.0	78495.0	0.0	0.0	0.0
1001314	Klamath Cogeneration Project	Klamath Falls	OR	97603	4940 Hwy 97 South	42.174	-121.8112	904746.448	903828.0	419.0	499.448	10308.112	894438.336
1000076	Klamath Energy LLC	Klamath Falls	OR	97603	4940 Hwy 97 South	42.1727	-121.8144	20077.676	20057.4	9.25	11.026	0.0	20077.676
1002640	Knauf Insulation GMBH	Shasta Lake	CA	96019	3100 Ashby Road	40.65766	-122.38862	20038.084	20020.0	8.25	9.834	17437.784	0.0
1000092	Kneeland Station	Boston	MA	2111	165 Kneeland St.	42.35	-71.0583	102397.412	102214.5	65.5	117.412	102397.412	0.0
1011446	Knott Booster	Big Spring	TX	79720		32.342222	-101.570833	25788.137	25761.385	12.15	14.602	25788.137	0.0
1003516	Knox County Landfill	Oneida	IL	61467	996 Knox Road 2150N	41.026486	-90.249232	71546.35	16.1	71530.25	0.0	16.1	0.0
1000934	Knox Lee Power Plant	LONGVIEW	TX	75603	306 KNOX LEE	32.3766	-94.6415	114431.676	114315.5	53.0	63.176	0.0	114431.676
1007046	Koch Fertilizer Ft. Dodge, LLC	Duncombe	IA	50532	3162 200TH STREET	42.499406	-94.017177	887002.846	640393.8	117.75	246491.296	250435.008	0.0
1010187	Koch Foods of Gadsden, LLC	Gadsden	AL	35903	501 Paden Road	33.973172	-85.974467	12724.594	3945.0	8771.25	8.344	3957.844	0.0
1011785	Koch Foods of Pine Mountain Valley	Pine Mountain Valley	GA	31823	14075 Highway 116	32.798039	-84.813689	3762.0	0.0	3762.0	0.0	0.0	0.0
1010030	Koch Meeker Gas Plant	Meeker	CO	81641	929 Penny Dr	40.104193	-108.193251	35780.342	30333.7	5438.0	8.642	15482.892	0.0
1004632	Kohler Co.	Kohler	WI	53044	444 Highland Drive	43.7375	-87.763889	76781.992	65770.6	10965.5	45.892	65843.342	0.0
1004588	Kohler Co. - Brownwood - Main Plant	Brownwood	TX	76801	4601 Highway 377 South	31.66526	-99.0004	28400.944	28371.9	13.25	15.794	28400.944	0.0
1001632	Koppers Inc. Follansbee Plant	Follansbee	WV	26037	810 Koppers Road	40.339596	-80.606822	33971.772	33936.7	16.0	19.072	33971.772	0.0
1000336	Koppers Inc. Stickney Plant	Cicero	IL	60804	3900 South Laramie Avenue	41.82027	-87.75163	40510.248	40468.6	19.0	22.648	40510.248	0.0
1004737	Kordsa Inc. - Chattanooga	Chattanooga	TN	37415	4501 North Access Road	35.10865	-85.247269	77485.5	77403.8	37.0	44.7	77485.5	0.0
1006143	Kosciusko	Kosciusko	MS	39090	4396 Hwy 741	33.123225	-89.587482	5764.794	2032.4	3731.5	0.894	2029.844	0.0
1005445	Kosei St. Marys, Corp.	SAINT MARYS	OH	45885	1100 MCKINLEY RD.	40.55359	-84.3723	32827.076	32793.1	15.5	18.476	32827.076	0.0
1006574	Kraft	PORT WENTWORTH	GA	31405	CROSSGATE ROAD	32.1486	-81.1458	676983.686	672343.3	1703.0	2937.386	16.9	676966.786
1011249	Kraft Heinz Foods Company	Champaign	IL	61821	1701 W. Bradley Ave.	40.125922	-88.271951	24822.656	24796.9	11.75	14.006	24822.656	0.0
1002542	Kraton Chemical, LLC	Savannah	GA	31415	1201 West Lathrop Avenue	32.09786	-81.12113	59356.328	59295.5	27.75	33.078	59356.328	0.0
1003315	Kutz Canyon Gas Plant	Bloomfield	NM	87413		36.6672	-107.9611	187032.878	176973.9	9973.75	85.228	145821.898	0.0
1000853	Kyger Creek	CHESHIRE	OH	45620	5758 STATE ROUTE 7 NORTH	38.9161	-82.1281	5354415.942	5311514.6	15692.75	27208.592	0.0	5354415.942
1000241	Kyrene Generating Station	TEMPE	AZ	85283	7005 S KYRENE RD	33.3544	-111.9364	285022.644	284733.3	132.0	157.344	932.196	284090.448
1002591	L A CO CENTRAL HEATING PLANT	LOS ANGELES	CA	90012	301 N. BROADWAY	34.05624	-118.24312	92188.952	92093.6	43.5	51.852	92188.952	0.0
1005097	L P GILL LANDFILL	JACKSON	NE	68743	1402 Hwy 20	42.46973	-96.6105	47283.948	52.9	47230.75	0.298	53.198	0.0
1000828	L V Sutton Steam Electric Plant	WILMINGTON	NC	28401	801 SUTTON STEAM PLANT ROAD	34.2824	-77.9864	1540362.46	1538804.4	710.25	847.81	10543.776	1529818.684
1011214	L'Anse Warden Electric Company LLC	L'Anse	MI	49946	157 S. Main Street	46.756876	-88.455897	25999.486	22928.1	618.25	2453.136	25999.486	0.0
1000536	LA CROSSE COUNTY SOLID WASTE MANAGEMENT FACILITY	LA CROSSE	WI	54601	3200 Berlin Drive	43.883285	-91.162154	44337.6	57.6	44280.0	0.0	57.6	0.0
1002068	LA GLORIA GAS PLANT	FALFURRIAS	TX	78355	641 COUNTY ROAD 405	27.2761	-98.1541	98252.261	95662.396	2536.225	53.64	95215.894	0.0
1004056	LA PAZ COUNTY LANDFILL	PARKER	AZ	85344	26999 HWY 95, MILEPOST 128	34.25423	-114.16092	41028.548	69.0	40959.25	0.298	69.298	0.0
1005882	LA PLATA \A\ CMP STN	DURANGO	CO	81301	3775 COUNTY ROAD 307	37.144517	-107.784891	21488.28	18717.6	2760.25	10.43	18733.58	0.0
1002132	LA SALLE/GRANT PARISH SANITARY LANDFILL	JENA	LA	71342		31.798037	-92.177289	108792.5	0.0	108792.5	0.0	0.0	0.0
1002352	LADDER CREEK HELIUM PLANT	CHEYENNE WELLS	CO	80810	41707 COUNTY ROAD P	39.014999	-102.413156	32081.598	32048.618	15.1	17.88	32081.598	0.0
1005639	LAFARGE NA WHITEHALL PLANT	WHITEHALL	PA	18052	5160 MAIN ST.	40.687646	-75.506305	365672.802	364411.6	293.0	968.202	2997.032	0.0
1007766	LAFARGE Paulding Plant (INCLUDING SYSTECH ENV CORP)	PAULDING	OH	45879	11435 COUNTY ROAD 176	41.1809	-84.6048	371567.47	370952.6	185.75	429.12	108.9	0.0
1006255	LAGRANGE PLANT	LA GRANGE	TX	78945		30.006	-96.8885	173975.654	158525.0	15376.75	73.904	131541.604	0.0
1002208	LAKE AREA DISPOSAL LF	SARONA	WI	54870	W5987 COUNTY HIGHWAY D	45.69543	-91.83957	26038.65	25.4	26013.25	0.0	25.4	0.0
1005931	LAKE ARLINGTON COMPRESSOR STATION	FORT WORTH	TX	76112	6900 Rosedale St.	32.726588	-97.211247	3994.584	3990.2	2.0	2.384	3994.584	0.0
1007283	LAKE CHARLES CARBON CO	LAKE CHARLES	LA	70605	4040 West Tank Farm ROAD	30.11837	-93.29295	297019.124	296984.6	15.75	18.774	297019.124	0.0
1001970	LAKE CITY ARMY AMMUNITION PLANT	INDEPENDENCE	MO	64056	25201 East 78 Highway	39.103	-94.2783	38141.356	38101.9	18.0	21.456	38141.356	0.0
1000176	LAKE COUNTY CENTRAL PHASE I LANDFILL	TAVARES	FL	32778	13130 COUNTY LANDFILL ROAD	28.76165	-81.738	53311.25	0.0	53311.25	0.0	0.0	0.0
1005878	LAKE COUNTY SOLID WASTE FACILITY *	PAINESVILLE	OH	44077	2039 BLASE NEMETH RD	41.766395	-81.198181	70134.75	0.0	70134.75	0.0	0.0	0.0
1004093	LAKE HAVASU LANDFILL	LAKE HAVASU CITY	AZ	86404	3251 E CHENOWETH DRIVE	34.5463	-114.339	26222.75	0.0	26222.75	0.0	0.0	0.0
1003588	LAKE LANDFILL	NORTHBROOK	IL	60062	1300 WILLOW RD	42.105485	-87.811945	10253.72	0.0	10174.75	78.97	112.72	0.0
1007649	LAKE VIEW LDFL	ERIE	PA	16509	851 ROBISON ROAD EAST	42.059457	-80.014484	22932.556	1671.0	21180.5	81.056	1786.806	0.0
1002134	LAMB CANYON SANITARY LANDFILL	BEAUMONT	CA	92223	16411 LAMB CANYON RD	33.88338	-116.99081	49341.0	0.0	49341.0	0.0	0.0	0.0
1000607	LAMB WESTON	CONNELL	WA	99326	811 GUM STREET	46.651389	-118.871944	38810.004	38770.0	18.25	21.754	38810.004	0.0
1000609	LAMB WESTON INC. Hermiston	HERMISTON	OR	97838	78153 WESTLAND ROAD	45.806906	-119.366219	35903.364	35866.1	17.0	20.264	35903.364	0.0
1000611	LAMB WESTON INC. PASCO	PASCO	WA	99301	960 GLADE ROAD NORTH	46.288137	-119.115336	47241.172	47192.4	22.25	26.522	47241.172	0.0
1005651	LAMB WESTON INCORPORATED	BOARDMAN	OR	97818	600 NE COLUMBIA AVE	45.845558	-119.682827	46724.124	46675.9	22.0	26.224	46724.124	0.0
1000606	LAMB WESTON INCORPORATED	AMERICAN FALLS	ID	83211	2975 LAMB WESTON RD.	42.765556	-112.913333	72545.926	59553.3	12959.25	33.376	59614.676	0.0
1000610	LAMB WESTON RDO FROZEN	PARK RAPIDS	MN	56470	3704 PARK AVENUE SOUTH	46.8841	-95.0601	37679.08	35023.2	2600.75	55.13	35109.83	0.0
1003319	LAMBDA ENERGY RESOURCES, LLC-KALKASKA GAS PLANT	KALKASKA	MI	49646	1080 PROUGH RD SW	44.69818	-85.19514	47115.024	45690.3	1398.5	26.224	40087.148	0.0
1007841	LANCASTER LANDFILL	LANCASTER	CA	93535	600 E AVENUE F	34.747763	-118.12109	56546.45	381.2	56165.25	0.0	381.2	0.0
1002391	LANCHESTER LANDFILL	Narvon	PA	17555	7224 Division Highway	40.10555	-75.94746	36476.85	85.6	36391.25	0.0	85.6	0.0
1006349	LAND & LAKES CO-WILLOW RANCH	ROMEOVILLE	IL	60446	1371 N JOLIET ROAD	41.674079	-88.058184	16685.0	0.0	16685.0	0.0	0.0	0.0
1008115	LAND AND LAKES CO	DOLTON	IL	60419	138TH ST AND COTTAGE GROVE AVE	41.643	-87.5946	165871.25	0.0	165871.25	0.0	0.0	0.0
1007047	LAND AND LAKES CO	CHICAGO	IL	60633	2000 EAST 122ND STREET	41.673665	-87.573401	29608.25	0.0	29608.25	0.0	0.0	0.0
1003593	LAND O LAKES DRY CONDENSED MILK MFG	CARLISLE	PA	17013	405 PARK DRIVE	40.1309	-77.1705	37006.06	36967.7	17.5	20.86	37006.06	0.0
1002874	LAND O\LAKES INCORPORATED	TULARE	CA	93274	400 SOUTH M STREET	36.20458	-119.34263	55820.54	55763.0	26.25	31.29	55820.54	0.0
1004679	LAND RECOVERY LANDFILL INDUST	GRAHAM	WA	98338	30919 MERIDIAN STREET EAST	46.972405	-122.292799	57748.75	0.0	57748.75	0.0	0.0	0.0
1002090	LANDCOMP LANDFILL	OTTAWA	IL	61350	2840  E. 13TH RD.	41.344022	-88.913	21679.8	21.8	21658.0	0.0	21.8	0.0
1004887	LANDFILL 33 LTD	EFFINGHAM	IL	62401	1713 S WILLOW-B	39.102089	-88.52566	69855.75	0.0	69855.75	0.0	0.0	0.0
1006749	LANDFILL OF NORTH IOWA	CLEAR LAKE	IA	50428	15942 KILLDEER AVE	43.12565	-93.30041	78814.75	0.0	78814.75	0.0	0.0	0.0
1004234	LANXESS CORPORATION	BAYTOWN	TX	77520	8500 WEST BAY RD	29.759767	-94.907294	138581.004	138499.9	37.0	44.104	138581.004	0.0
1006968	LANXESS Corporation - Central Plant	EL DORADO	AR	71730	2226 HAYNESVILLE HIGHWAY	33.1831	-92.7069	52402.186	52285.6	40.0	76.586	52402.186	0.0
1008036	LANXESS Corporation - South Plant	EL DORADO	AR	71730	324 SOUTHFIELD CUTOFF	33.109833	-92.678806	39918.7	39877.6	18.75	22.35	39918.7	0.0
1008038	LANXESS Corporation - West Plant	EL Dorado	AR	71730	5821 SHULER ROAD	33.183889	-92.937778	21725.768	21703.3	10.25	12.218	21725.768	0.0
1005928	LARIMER COUNTY LANDFILL	FORT COLLINS	CO	80526	5887 SOUTH TAFT HILL ROAD	40.49682	-105.11552	145812.848	52.3	145760.25	0.298	52.598	0.0
1010735	LAS TIENDAS PLANT	Freer	TX	78357	28.05836N; -98.76189 W	27.960496	-98.594081	63560.244	61022.7	2521.75	15.794	27866.796	0.0
1000595	LAS VEGAS GENERATING STATION	N LAS VEGAS	NV	89030	1701 ALEXANDER RD	36.23228	-115.12297	81202.776	81100.3	46.75	55.726	0.0	81202.776
1001577	LATERAL C COMPRESSOR STATION	BOYD	TX	76023	FROM THE INTX OF SR 114 AND FM 730 IN BOYD TX TRAV	33.050377	-97.589737	52931.4	52876.6	25.0	29.8	52931.4	0.0
1007586	LAUREL HIGHLANDS LANDFILL	JOHNSTOWN	PA	15909	260 LAUREL RIDGE ROAD	40.451699	-78.906873	25324.246	226.9	25096.75	0.596	227.746	0.0
1002341	LAUREL RIDGE LANDFILL	LILY	KY	40740	3612 East Highway 552	37.033333	-84.091944	154371.5	0.0	154371.5	0.0	0.0	0.0
1004993	LAWTON LANDFILL	LAWTON	OK	73501	8902 SW 11th STREET	34.523567	-98.401086	71640.5	0.0	71640.5	0.0	0.0	0.0
1001905	LCC BAYPORT LYONDELL	PASADENA	TX	77507	10801 CHOATE RD.	29.61	-95.05	67510.498	67392.2	43.5	74.798	67510.498	0.0
1007773	LCEC Generation	Lovington	NM	88260	2023 Power Plant Lane	32.97658	-103.324315	32130.48	32097.6	15.0	17.88	32130.48	0.0
1007584	LCS SERVICES LANDFILL	HEDGESVILLE	WV	25427	911 ALLENSVILLE ROAD	39.574826	-77.980751	25486.85	807.6	24679.25	0.0	807.6	0.0
1007137	LCY ELASTOMERS	BAYTOWN	TX	77520	4803 DECKER DRIVE	29.772089	-95.019464	39518.9	39477.8	18.75	22.35	39518.9	0.0
